,GEOID,StateName,CountyName,TractName,ALAND,AWATER,N_Adders,IRA_ec,Brownfield,IRA_LIC_C1,IRA_LIC_TL,HUD_Count,IRA_LIC_AS,IRA_CEJST,Com_npv_map,NPV_com_na,NPV_com_st,NPV_com_m,PB_com_na,PB_com_m,Res_npv_map,NPV_res_na,NPV_res_st,NPV_res_m,PB_res_na,PB_res_m,Total_Pop,P_Hispanic,P_nh_Black,P_nh_White,P_nh_Asian,P_nh_Native,P_nh_Other,Median_inc,P_Poverty,P_OwnerOcc,SVI,GOV1_count,GOV1_kW_ca,GOV1_kWh_p,GOV2_count,GOV2_kW_ca,GOV2_kWh_p,EDU1_count,EDU1_kW_ca,EDU1_kWh_p,EDU2_count,EDU2_kW_ca,EDU2_kWh_p
591,9110524501, Connecticut, Capitol Planning Region,Census Tract 5245.01,505955,0,1,0,1,100,0,1,20,100,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3648,41.47,19.27,29.52,0.58,0,9.16,55417,13.7,30.4,61.8,1,7,8977,0,0,0,0,0,0,0,0,0
592,9160320200, Connecticut, Northwest Hills Planning Region,Census Tract 3202,58783174,3309252,1,0,5,100,0,1,0,0,Middle third,44,1,8577.828,75,17.183,Upper third,92,1,4786.975,11,10.442,4027,1.54,0,94.14,0.02,0.27,4.02,76351,8.5,82.3,44.5,12,172,211750,0,0,0,3,772,947958,0,0,0
593,9160266100, Connecticut, Northwest Hills Planning Region,Census Tract 2661,125813160,2676631,0,0,1,0,0,1,0,0,Middle third,44,1,8577.828,75,17.183,Upper third,92,1,4786.975,11,10.442,3015,7.76,0,81.69,4.41,0.07,6.07,93281,9.1,73.3,33.5,15,251,308194,1,17,21143,6,377,463542,0,0,0
594,9160298400, Connecticut, Northwest Hills Planning Region,Census Tract 2984,62309180,712280,0,0,1,0,0,1,0,0,Middle third,44,1,8577.828,75,17.183,Upper third,92,1,4786.975,11,10.442,2670,5.96,0,91.31,2.06,0,0.67,141927,1.3,95.7,11.4,1,30,36828,0,0,0,1,571,701476,0,0,0
595,9140342100, Connecticut, Naugatuck Valley Planning Region,Census Tract 3421,50181137,740227,0,0,1,0,0,1,0,0,Middle third,44,1,8577.828,75,17.183,Upper third,92,1,4786.975,11,10.442,3399,3.71,0.85,89.59,1.79,0,4.06,113650,7.6,75.7,13.3,8,180,221843,1,27,33885,2,56,68788,0,0,0
596,9160310602, Connecticut, Northwest Hills Planning Region,Census Tract 3106.02,6133422,0,0,0,1,0,0,1,0,0,Middle third,44,1,8577.828,75,17.183,Upper third,92,1,4786.975,11,10.442,4005,9.56,0.02,87.34,0.95,0,2.12,77414,14.9,83.5,50.6,4,5,6708,0,0,0,1,15,18714,0,0,0
597,9190250100, Connecticut, Western Connecticut Planning Region,Census Tract 2501,42478578,2360514,0,0,1,0,0,1,0,0,Middle third,44,1,8577.828,75,17.183,Upper third,92,1,4786.975,11,10.442,1701,1.94,1.12,94.65,0.53,0,1.76,149643,1.9,89.1,3.8,15,251,308120,1,6,7431,5,265,325744,0,0,0
598,9160265100, Connecticut, Northwest Hills Planning Region,Census Tract 2651,68132140,3219783,0,0,1,0,0,1,0,0,Middle third,44,1,8577.828,75,17.183,Upper third,92,1,4786.975,11,10.442,1533,24.4,3.39,64.64,5.41,0,2.15,130156,3.1,92.4,10.5,18,229,280906,1,36,44334,1,30,38006,0,0,0
599,9190253100, Connecticut, Western Connecticut Planning Region,Census Tract 2531,5075728,0,1,0,1,100,0,1,0,99.91,Middle third,44,1,8577.828,75,17.183,Upper third,92,1,4786.975,11,10.442,3352,12.74,1.88,76.07,6.18,0.21,2.92,63260,8.8,64.5,60.9,1,0,0,0,0,0,2,264,324566,0,0,0
600,9140345400, Connecticut, Naugatuck Valley Planning Region,Census Tract 3454,6960046,37266,0,0,1,0,0,1,0,0,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,6541,12.55,13.87,60.74,2.02,0,10.82,84702,8.4,75.7,59.4,11,1563,1917942,0,0,0,3,1565,1919941,0,0,0
601,9140346101, Connecticut, Naugatuck Valley Planning Region,Census Tract 3461.01,36321510,758418,0,0,1,0,0,1,0,0,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,6692,3.57,0.33,86.66,7.28,0,2.17,110352,0.6,94.1,3.9,28,1041,1277479,1,0,0,1,35,43230,0,0,0
"199	9110502700	 Connecticut	 Capitol Planning Region	Census Tract 5027	1011637	0	1	0	4	100	0	1	10	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	5074	42.04	13.99	33.84	5.52	0.06	4.55	30423	30.2	8.8	97.2	4	586	718977	0	0	0	5	1447	1775545	1	215	263761",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
