,Label,according,america,american,area,atomic,build,building,built,carbon,change,climate,company,construction,cost,country,current,demand,electric,electricity,emission,europe,european,existing,facility,financial,free,fuel,future,generation,global,government,green,grid,group,having,high,home,industry,infrastructure,international,investment,issue,just,level,like,long,major,make,market,meet,million,natural,need,nuclear,open,people,plan,plant,power,price,produce,production,project,reactor,region,renewables,report,risk,russia,russian,said,site,solar,source,state,supply,support,technology,term,time,transition,united,utility,wind,work,world,year,zero
72,risk,0.04660014433713906,0.0,0.013837213965152998,0.0,0.0,0.0,0.033735113597172586,0.012238767063875368,0.0,0.0,0.0,0.05351794991115137,0.02544742286418214,0.0,0.10946832128387193,0.023583300960079944,0.0,0.0,0.0,0.012395902691373748,0.014045785736789149,0.04090788609200098,0.0,0.011116153978256405,0.026506961774160176,0.012085822223285133,0.0,0.0,0.0,0.04159332753956841,0.03602887468052935,0.013635962030666995,0.0,0.20545897779584726,0.0,0.0,0.0,0.0,0.02727192406133399,0.03188329843360295,0.0,0.0,0.009965289152606855,0.0,0.008833414713939995,0.009760442676086164,0.011376884859240124,0.01766682942787999,0.012557465252035658,0.0,0.010286967383249678,0.013253480887080088,0.025261920296278138,0.0,0.0,0.05511872922453038,0.046391091472328595,0.0,0.013541514106687955,0.023583300960079944,0.0,0.011245037865724197,0.01932139887610525,0.0,0.09149979435210118,0.0,0.05688442429620062,0.0,0.31855277605872345,0.4706535892035136,0.3325329448575013,0.023023668835908062,0.0,0.009861951372538631,0.08748448839476701,0.012085822223285133,0.07889561098030905,0.0,0.022753769718480248,0.03184635134420284,0.0,0.04716660192015989,0.0,0.0,0.06172180429949807,0.0,0.15266528073530639,0.012238767063875368
73,risk,0.06295826741926236,0.0,0.012463008853263107,0.009678808055017115,0.0,0.0,0.03038480292970954,0.011023307340208285,0.0,0.0,0.0,0.0482029608872783,0.02292018156600972,0.0,0.0985967739422508,0.021241189837407765,0.0,0.0,0.0,0.011164837472040261,0.012650866889063406,0.049126974819915126,0.0,0.010012183507036898,0.011937247631510925,0.01088555179872881,0.0,0.0,0.0,0.01873129990862946,0.04056345674491955,0.012281743704978781,0.0,0.20682548417584737,0.0,0.0,0.0,0.0,0.0,0.02871689573131709,0.0,0.0,0.00897561367823315,0.0,0.007956148257996638,0.00879111097003868,0.010247020612700115,0.015912296515993275,0.0,0.0,0.00926534531398727,0.011937247631510925,0.022753101678980953,0.0,0.0,0.12411190793824271,0.04178388692898824,0.0,0.012196675618607678,0.0,0.0,0.010128267643236512,0.01740254691853101,0.0,0.07063949330224346,0.0,0.0717291442889008,0.0,0.3279046596064037,0.48814099126862076,0.3725591592037922,0.031105704073718935,0.0,0.008882538607549832,0.13395354913395693,0.0,0.07106030886039866,0.0,0.030741061838100346,0.021512713455891425,0.0,0.05310297459351941,0.0,0.0,0.05559207188392363,0.0,0.137503745347988,0.011023307340208285
74,risk,0.0,0.0,0.0,0.0501097033403877,0.0,0.0,0.05243667237429599,0.0,0.0,0.0,0.0,0.041593208179832974,0.0,0.04598720958239681,0.11779871743777409,0.0,0.0,0.0,0.09697680502246449,0.0,0.0,0.1271715546089673,0.0,0.05183567464870594,0.06180223165038275,0.0,0.08567461134254103,0.0,0.0,0.048488402511232244,0.0,0.0,0.06549682390706112,0.0,0.0,0.0,0.0,0.0,0.3179288865224183,0.049558276107742646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0785324782918494,0.05938093196126652,0.0,0.08567461134254103,0.0,0.1570649565836988,0.15786339431293994,0.054985578559832236,0.0,0.0,0.0,0.0,0.1219063350697014,0.0,0.05305148734291462,0.08400302071885536,0.15915446202874386,0.5985551143102128,0.1512812186865089,0.05368076986573353,0.0,0.04598720958239681,0.20397421113947767,0.1127146582988539,0.0,0.0,0.0,0.03712563513998315,0.0,0.10997115711966447,0.0,0.0,0.0,0.043265207172583024,0.06779929579299254,0.0
75,risk,0.06668348333834478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09639757502232535,0.06749406805512095,0.0,0.0,0.0,0.0,0.0803964822406507,0.6244055831558288,0.0,0.0,0.0,0.0,0.0,0.060168931774766884,0.0,0.11903774133852424,0.0,0.0780506978944786,0.0,0.06917787370150534,0.08163538448143444,0.06220011646268422,0.0,0.052065252764652924,0.0780506978944786,0.0,0.0,0.0,0.0,0.06832517606927827,0.05056146252562193,0.05586766528934916,0.13023999350127025,0.0,0.21563251448693843,0.0,0.2355257316424493,0.0,0.0,0.036444653015782126,0.0,0.0,0.0,0.0,0.0,0.20248220416536286,0.06832517606927827,0.12873063906979512,0.0,0.05529674632365649,0.0,0.0,0.06511999675063512,0.051556296630258264,0.3255999837531756,0.32654153792573776,0.09284784426136646,0.0,0.0,0.0,0.15022538253178858,0.0,0.0,0.0,0.0,0.04557122449845615,0.0803964822406507,0.0,0.08426294749414096,0.0,0.0,0.05310746769987493,0.08322273592815091,0.0
76,risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04243896500688071,0.11646957191723269,0.0,0.10098882861223146,0.0,0.07443834590801036,0.0,0.04450189035122083,0.04561209953563344,0.04678234851937774,0.0,0.04678234851937774,0.053009035318117174,0.0,0.04801950430687905,0.04195255501382338,0.0,0.0,0.7280665899487624,0.039672096845666485,0.03924348217074215,0.03924348217074215,0.0,0.0,0.053009035318117174,0.0,0.0,0.041011348736528286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04504987743781701,0.0,0.03683607739949654,0.0,0.0,0.1421762651499815,0.0,0.0,0.0,0.0,0.36044410993394804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03645964471522067,0.218757868291324,0.0,0.053825899573953895,0.042936557812783153,0.2379537799346625,0.0,0.0,0.061218781201514194,0.0,0.0,0.0,0.06603359074400543,0.0,0.07443834590801036,0.27735870093286186,0.042936557812783153,0.0,0.0,0.08900378070244166,0.0,0.0,0.11646957191723269,0.035016154345307984,0.05487251214400876,0.09237863195362764
77,risk,0.0,0.0,0.19423808766773987,0.037711462569839524,0.0,0.03856803440727631,0.0,0.0,0.039462688375893736,0.036100490992168055,0.035717119394734216,0.031302135292608946,0.0,0.0,0.08865272845966421,0.0,0.0,0.0,0.10947392148497401,0.043501467126103005,0.0,0.0,0.08930372048988557,0.03901039068258689,0.0,0.04241328858639969,0.09671524725109619,0.0,0.036491307161658,0.0,0.18965648729191165,0.0,0.0,0.04241328858639969,0.0,0.0,0.0408839658035637,0.0,0.0,0.0,0.0,0.0,0.06994322386475524,0.0,0.0309994769527438,0.0,0.0,0.0309994769527438,0.0,0.0,0.14440196396867222,0.0,0.029550909486554738,0.31282149975336787,0.0,0.0322384157503654,0.0,0.059101818973109475,0.1663263345120388,0.0,0.0,0.07892537675178747,0.033902702326960125,0.10170810698088037,0.0458720156531243,0.0,0.03992538462294478,0.0,0.03992538462294478,0.0,0.19923911662795993,0.040398968833650184,0.0,0.0,0.15350651302697257,0.16965315434559877,0.0,0.0,0.0,0.027939937908883276,0.0,0.0,0.0,0.0,0.036100490992168055,0.03256044502562791,0.17858491515441827,0.0
78,risk,0.17849649969780343,0.0,0.0,0.05488185840828532,0.0,0.05612843573770261,0.05743043436316406,0.0,0.0,0.0,0.0,0.18221720823735907,0.0,0.0,0.04300572610446103,0.0,0.061724471558686544,0.0,0.0,0.0,0.0,0.06964131483877259,0.0,0.056772201129263636,0.0,0.061724471558686544,0.0,0.0,0.0,0.0,0.04600148855046892,0.0,0.0,0.18517341467605963,0.0,0.05549851584213116,0.05949883323260115,0.0,0.0,0.054277916471153424,0.0,0.0,0.0,0.0,0.0,0.0,0.058103800713505765,0.0,0.0,0.0,0.0,0.0,0.04300572610446103,0.0,0.0,0.09383376023893726,0.0,0.0,0.10373842841194178,0.0,0.0,0.0,0.0493389325678012,0.0,0.0,0.0,0.058103800713505765,0.04600148855046892,0.11620760142701153,0.728397780676091,0.24853253572629086,0.0,0.0,0.0,0.08935980880713708,0.0,0.05036676245614582,0.09383376023893726,0.11620760142701153,0.04066126349281342,0.0,0.06022208346594082,0.0,0.0,0.0525373957966377,0.1895421298283392,0.11138415627657801,0.0
79,risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049452836195218154,0.0,0.08575946346667579,0.0,0.0,0.12144236098412232,0.0,0.0,0.0,0.0,0.0,0.3376135625770489,0.5244204411611653,0.0,0.10687801785055862,0.0,0.0,0.0,0.0,0.0,0.0,0.21650331573611542,0.13110511029029132,0.0,0.1162010463192193,0.0685632311737851,0.052240103861301,0.05600555583394056,0.08745624177800716,0.0,0.0,0.0,0.0,0.047906423121774365,0.0,0.0,0.0,0.0,0.042465130355541815,0.0,0.0,0.24726418097609076,0.0,0.04048078699470744,0.0,0.0,0.1324869315745903,0.0,0.0,0.032549256452572034,0.05668634281957545,0.0,0.0,0.046442160166578705,0.0,0.0,0.0,0.16407728411931446,0.12990198944166922,0.16407728411931446,0.4799426182164957,0.11697038454312808,0.0,0.0,0.0,0.12617001434028569,0.0,0.04740964441915958,0.0,0.0,0.07654794351757323,0.0,0.0,0.0,0.0,0.0,0.13381034246695825,0.06989640238240499,0.0
80,risk,0.0,0.0,0.0,0.0,0.05389115866649528,0.1284079401720293,0.0,0.04766576128566002,0.0,0.0,0.039638712912049845,0.10421694487888608,0.19821780694881028,0.5761333034784041,0.0,0.0,0.047070094073154135,0.0,0.0809958066539735,0.0,0.0,0.0,0.04955445173720257,0.0,0.05161772038560063,0.0,0.0,0.04094021870547665,0.04049790332698675,0.0,0.17539999443470092,0.0,0.0,0.0,0.0,0.0,0.0,0.03542630344710108,0.0,0.041391470350019464,0.0,0.0,0.03881135178173146,0.0,0.0,0.03801354566293831,0.04430902843764605,0.0,0.0,0.0,0.0,0.0,0.0655909567892089,0.2231794414477785,0.0,0.0,0.036135448617665614,0.0,0.36917657051639363,0.0,0.046489900499439095,0.0,0.2633755619372338,0.3010006422139815,0.0,0.0,0.0,0.07015999777388036,0.0,0.0,0.03158782230521912,0.0,0.0,0.03840888689856027,0.03407217996926756,0.0,0.0,0.03577806184606364,0.0,0.0,0.0,0.0,0.11466859714551055,0.0,0.0,0.036135448617665614,0.14156629134288085,0.0
81,risk,0.0,0.0,0.0,0.0,0.0,0.08113574944708783,0.0,0.0,0.0,0.0,0.0,0.0658504444234995,0.0,0.07280703560312873,0.24866553091254598,0.0,0.08922502815761663,0.0,0.0,0.0,0.41477877291503323,0.4026764827959689,0.09393432154003069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06649686919239797,0.0,0.0,0.0,0.0,0.0,0.0,0.26861326579677713,0.0,0.0,0.09784540790760692,0.08600778486174115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15188953427737042,0.0,0.062166382728136495,0.3760480069750357,0.1021548871772292,0.0,0.06849755633350643,0.12433276545627299,0.04998592380161515,0.0,0.0,0.16603567414215725,0.14264253824978348,0.2139638073746752,0.09650116802329474,0.0,0.08399121327102724,0.06649686919239797,0.16798242654205447,0.0,0.059877176583516135,0.0,0.0,0.0,0.0645864699659302,0.0,0.07280703560312873,0.0,0.0,0.05877737449110609,0.0,0.0,0.0,0.0,0.0,0.0,0.053669985496978156,0.0
82,risk,0.040103551863651526,0.15202760785018585,0.0,0.0,0.0,0.0378318281441396,0.03870940450262836,0.1263905174565154,0.07741880900525672,0.0,0.0,0.030704624208465554,0.13139856845679299,0.0339483307591569,0.028986826691573535,0.0,0.0,0.0,0.14317897009907277,0.12801326696769744,0.0,0.0,0.0,0.0,0.0,0.0,0.03162303246849023,0.10855707089115162,0.07158948504953638,0.0,0.031006037961733846,0.04693981259382595,0.0,0.16641472862052306,0.0,0.0,0.0,0.06262424996448042,0.0,0.0,0.0,0.0,0.03430405601120406,0.0,0.0,0.0,0.0,0.06081548632995223,0.0,0.0,0.0,0.09124635396553141,0.05797365338314707,0.5479467925195978,0.0,0.0,0.0,0.31885509360730885,0.20976610219269662,0.04059103878847484,0.0,0.03870940450262836,0.033255550296167016,0.19953330177700207,0.0,0.0,0.0,0.06201207592346769,0.0,0.0,0.0,0.0,0.08999277455979827,0.0678966615183138,0.1505763026063603,0.0,0.10184499227747071,0.03162303246849023,0.0,0.10962642463598138,0.0,0.0,0.05067586928339528,0.1263905174565154,0.0,0.0,0.025025142204969427,0.04213017248550513
83,risk,0.0,0.029898976372574354,0.0,0.06547561189714937,0.028103430577693825,0.08928375195596745,0.02283871173769365,0.0,0.0456774234753873,0.0,0.16536795186116562,0.0,0.0,0.0,0.08551174934173696,0.0,0.024546347746143813,0.0,0.04223809778280814,0.15105673365123176,0.1141081623387765,0.16616812311524368,0.05168380597754627,0.02257694810571137,0.02691786662841625,0.0,0.13060405668068986,0.042699419448195365,0.0,0.23230953780544478,0.0,0.027694687185873947,0.0,0.07363904323843143,0.0,0.0,0.023661264554183308,0.01847428565622762,0.16616812311524368,0.1510952147981096,0.16150719977049752,0.023661264554183308,0.06071861270459918,0.12121892751789742,0.0,0.019823493648774743,0.0,0.017940696573918082,0.15302553844919944,0.0,0.0,0.107671466513665,0.03420469973669478,0.1034530931404988,0.028103430577693825,0.03731544476591139,0.0376881884431167,0.03420469973669478,0.05500572623543422,0.0239488838935916,0.0,0.0,0.03924182955803209,0.0,0.05309611612617104,0.0,0.0,0.018293693024596727,0.18485194758844536,0.08689991880284564,0.0,0.0,0.0,0.0,0.28429008931064376,0.1963707819691505,0.20029658170835923,0.05597316714886708,0.02310649344855567,0.0,0.37085152760102363,0.2873866067230992,0.0,0.0,0.10446433597045322,0.01884409422155835,0.04429481799250725,0.07457093777744095
84,safe,0.0,0.0,0.0,0.0,0.06475956407620896,0.10286959166376783,0.0,0.0,0.0,0.1444321505217246,0.2381639059397573,0.0,0.11909651868487,0.09230986431730163,0.23645669572427094,0.0,0.0,0.0,0.0973304946618871,0.05801408120493663,0.0,0.0,0.11909651868487,0.0,0.0,0.0,0.08598708010645212,0.0,0.04866524733094355,0.04866524733094355,0.08430939292921617,0.0,0.0,0.05656287318050804,0.0,0.10171510371863539,0.05452334987305689,0.0,0.0,0.049739022924498395,0.062027634096079656,0.0,0.0,0.0,0.04134127633060699,0.0,0.0,0.04134127633060699,0.0,0.06475956407620896,0.0,0.0,0.0,0.5959750354669969,0.0,0.0,0.04342300217852151,0.11822834786213547,0.22181480566918257,0.0,0.055865670079974894,0.0,0.04521305270375266,0.3164913689262686,0.0,0.13349736418293268,0.05324497444970064,0.04215469646460809,0.10648994889940128,0.0,0.07591648252589978,0.0,0.06117547331036138,0.23077466079325407,0.0,0.05656287318050804,0.09230986431730163,0.04299354005322606,0.0,0.11178311448725024,0.06573570111100333,0.0,0.0,0.1145573410778821,0.048144050173908194,0.0,0.10206985571030516,0.0
85,safe,0.0,0.0,0.0,0.0,0.0,0.0,0.1701841799133694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31817756469927466,0.15736999780955707,0.0,0.1363166706044828,0.0,0.0,0.0,0.0,0.0,0.17631348694773635,0.5506494744537493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15568458984474748,0.0,0.0,0.5781657045007373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24549298203635556,0.0,0.0,0.0,0.13240040709854264,0.0,0.0,0.0,0.0,0.0,0.0,0.17845670158990198,0.0,0.0,0.0,0.0,0.11002192769664006,0.0
