,Label,electricity,grid,need,nuclear,plant,power,reactor,report,said,solar,state,time,wind,year
93,safe,0.0,0.0,0.20464501820086894,0.7736933919771103,0.0,0.0,0.0,0.0,0.3942183975972062,0.0,0.0,0.0,0.0,0.0
94,safe,0.0,0.0,0.279328180281325,0.0,0.41899227042198756,0.22459851325508629,0.0,0.3773922775146159,0.0,0.0,0.0,0.0,0.0,0.12057593450592426
95,safe,0.07453820905456364,0.0,0.0,0.7759022523900712,0.06036155019888374,0.24267358951731108,0.41550389560450773,0.0,0.11627760990756546,0.0,0.0,0.0,0.0,0.15633546854011976
96,safe,0.0,0.0,0.11840622322080638,0.35812301039250255,0.17760933483120958,0.04760325590629455,0.6792161407656574,0.07998762281735965,0.3421381472709009,0.0,0.06150784108891548,0.11195129294818888,0.0,0.2044468410138468
97,safe,0.0,0.11355723718354965,0.06807911232958333,0.4118144467264037,0.4765537863070833,0.10948030662391925,0.39052366240092934,0.0,0.45900523662506165,0.0,0.07072937737121618,0.12873554177720922,0.0,0.17632383344650543
98,safe,0.09606856575954859,0.0,0.0,0.4117735860615248,0.5445788595845398,0.2502158717077158,0.0,0.0,0.5245253641601223,0.0,0.40412776872914496,0.0,0.0,0.0
99,safe,0.0,0.0,0.0,0.755713056663717,0.42833388663280364,0.2009052810578303,0.12285303995185826,0.2411290022877922,0.03438008164688253,0.0,0.11125214501132114,0.06749720174848474,0.0518792574216501,0.03081605694616332
100,safe,0.0,0.0,0.0,0.6741711360629027,0.2972016344819597,0.31862661893214167,0.2273125423209575,0.0,0.19083834882923664,0.0,0.0,0.09366654989781494,0.0,0.25658252438589524
101,safe,0.10347340776576054,0.0,0.0,0.44351256668447486,0.5865543005965318,0.26950219062788855,0.0,0.0,0.48424723493904154,0.0,0.17411096781788485,0.0,0.0,0.0
102,safe,0.05523948142792907,0.0,0.014911102969715099,0.8230578015935491,0.059644411878860396,0.26376949938100885,0.32503253498845064,0.020145962732181805,0.02872403721725716,0.02314657520586062,0.15491580205398023,0.09868755610430582,0.021672166696530624,0.09011222006270052
103,safe,0.41244585494101654,0.0,0.3340014670746832,0.12627462435107814,0.0,0.13427974373090285,0.0,0.0,0.0,0.0,0.34700387532813903,0.47369000211931683,0.0,0.1441764270913131
104,safe,0.20167977059656947,0.0,0.0,0.20582125682845037,0.5444055136899769,0.30641687566806014,0.0,0.0,0.41948672122434366,0.0,0.0,0.0,0.0,0.04700005813751785
105,safe,0.0,0.0,0.12124139215261764,0.13751177248377422,0.12124139215261764,0.04874308849724634,0.06954795807091177,0.0819028804530864,0.23355363231928639,0.0,0.18894183293091535,0.28657975571546795,0.0,0.4186844061312483
106,safe,0.05218279858646494,0.02349570476640336,0.12677395887347093,0.5751471994822257,0.22537592688617053,0.28315202821607977,0.3716882600946348,0.01903118364634663,0.04070188414025579,0.1749260551636095,0.029268703787491693,0.1731352428443904,0.10236467472389782,0.2675383868293978
107,safe,0.0,0.0,0.0,0.8107861796868641,0.16496631533845896,0.46425377467125045,0.18925995781753724,0.0,0.15889161891644468,0.0,0.0,0.07798657787014816,0.0,0.07121002833978482
108,safe,0.0,0.0,0.21786180540118227,0.0,0.21786180540118227,0.350350885033463,0.0,0.0,0.8393571715348384,0.0,0.0,0.2059850414551798,0.0,0.18808621996490787
109,safe,0.0,0.08517609605822471,0.10212846235366642,0.4633356852787298,0.5617065429451652,0.45164957686717494,0.11716833486501879,0.0,0.24591924550669333,0.07926724600216517,0.0530521205915871,0.09656091627871723,0.07421801945450922,0.08817037203725142
110,safe,0.0,0.0,0.20464501820086894,0.7736933919771103,0.0,0.0,0.0,0.0,0.3942183975972062,0.0,0.0,0.0,0.0,0.0
111,safe,0.0,0.0,0.0,0.4942637314991776,0.0,0.2627986721095428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,safe,0.0,0.0,0.12486026940817688,0.755286915544787,0.0,0.02509899900312793,0.0,0.0,0.0,0.0,0.0,0.05902674799464565,0.0,0.29643729495048776
113,safe,0.20438958683768865,0.0,0.16551608178566635,0.5006081256972197,0.16551608178566635,0.5323439382510925,0.5696720556425543,0.0,0.0,0.0,0.0,0.1564929515999246,0.0,0.0
